,date,open,high,low,close,adj_close,volume,rtx_4090_popularity,rtx_4080_popularity,rtx_4070_popularity,year,quarter,month,month_name,rtx_4090_popularity_lag_1,rtx_4090_popularity_lag_3,rtx_4090_popularity_lag_7,rtx_4090_popularity_lag_14,rtx_4090_popularity_lag_30,rtx_4080_popularity_lag_1,rtx_4080_popularity_lag_3,rtx_4080_popularity_lag_7,rtx_4080_popularity_lag_14,rtx_4080_popularity_lag_30,rtx_4070_popularity_lag_1,rtx_4070_popularity_lag_3,rtx_4070_popularity_lag_7,rtx_4070_popularity_lag_14,rtx_4070_popularity_lag_30,volume_lag_1,volume_lag_3,volume_lag_7,volume_lag_14,volume_lag_30,returns,returns_3d,returns_7d,returns_14d,returns_30d,is_release_day_rtx_4090,is_release_week_rtx_4090,is_release_month_rtx_4090,is_release_day_rtx_4080,is_release_week_rtx_4080,is_release_month_rtx_4080,is_release_day_rtx_4070,is_release_week_rtx_4070,is_release_month_rtx_4070,days_since_release_rtx_4090,days_since_release_rtx_4080,days_since_release_rtx_4070,release_window_rtx_4090,release_window_rtx_4080,release_window_rtx_4070
218,2022-11-14,16.218000411987305,16.540000915527344,15.92199993133545,16.295000076293945,16.2763614654541,527852000,28.0,100.0,5.0,2022,4,11,November,30.0,30.0,34.0,40.0,44.0,29.0,29.0,27.0,24.0,29.0,3.0,3.0,4.0,4.0,4.0,655487000.0,454414000.0,500065000.0,505482000.0,547478000.0,-0.001960290807462961,-0.001960290807462961,-0.001960290807462961,-0.001960290807462961,-0.001960290807462961,0,0,0,0,1,1,0,0,0,33,0,0,30d-,0d-1d,0d-1d
219,2022-11-15,16.722000122070312,16.99799919128418,16.381999969482422,16.666000366210938,16.646936416625977,545876000,28.0,100.0,5.0,2022,4,11,November,28.0,30.0,34.0,40.0,44.0,100.0,29.0,27.0,24.0,29.0,5.0,3.0,4.0,4.0,4.0,527852000.0,700819000.0,612576000.0,532953000.0,584182000.0,0.02276767765070864,0.02276767765070864,0.02276767765070864,0.02276767765070864,0.02276767765070864,0,0,0,0,1,1,0,0,0,34,0,0,30d-,0d-1d,0d-1d
220,2022-11-16,16.16200065612793,16.36199951171875,15.873000144958496,15.90999984741211,15.891804695129396,649547000,28.0,100.0,5.0,2022,4,11,November,28.0,30.0,30.0,40.0,44.0,100.0,29.0,29.0,24.0,29.0,5.0,3.0,3.0,4.0,4.0,545876000.0,655487000.0,410061000.0,583113000.0,507131000.0,-0.04536160303600367,-0.04536160303600367,-0.04536160303600367,-0.04536160303600367,-0.04536160303600367,0,0,0,1,1,1,0,0,0,35,0,0,30d-,0d-1d,0d-1d
221,2022-11-17,15.71500015258789,16.266000747680664,15.53499984741211,15.677000045776367,15.659071922302246,710894000,28.0,100.0,5.0,2022,4,11,November,28.0,28.0,30.0,40.0,44.0,100.0,100.0,29.0,24.0,29.0,5.0,5.0,3.0,4.0,4.0,649547000.0,527852000.0,595292000.0,521040000.0,644157000.0,-0.014644829664844705,-0.014644829664844705,-0.014644829664844705,-0.014644829664844705,-0.014644829664844705,0,0,0,0,1,1,0,0,0,36,1,0,30d-,0d-1d,0d-1d
222,2022-11-18,15.965999603271484,16.00200080871582,15.119999885559082,15.409000396728516,15.391377449035645,492072000,28.0,100.0,5.0,2022,4,11,November,28.0,28.0,30.0,34.0,44.0,100.0,100.0,29.0,27.0,29.0,5.0,5.0,3.0,4.0,4.0,710894000.0,545876000.0,454414000.0,486341000.0,672478000.0,-0.017095168512850423,-0.017095168512850423,-0.017095168512850423,-0.017095168512850423,-0.017095168512850423,0,0,0,0,1,1,0,0,0,37,2,0,30d-,1d-3d,0d-1d
223,2022-11-21,15.147000312805176,15.47700023651123,15.079999923706056,15.31700038909912,15.299482345581056,404739000,26.0,52.0,4.0,2022,4,11,November,28.0,28.0,30.0,34.0,100.0,100.0,100.0,29.0,27.0,48.0,5.0,5.0,3.0,4.0,6.0,492072000.0,649547000.0,700819000.0,432817000.0,698699000.0,-0.005970557460427073,-0.005970557460427073,-0.005970557460427073,-0.005970557460427073,-0.005970557460427073,0,0,0,0,0,1,0,0,0,40,5,0,30d-,3d-7d,0d-1d
224,2022-11-22,15.32800006866455,16.058000564575195,15.121999740600586,16.038000106811523,16.019655227661133,472866000,26.0,52.0,4.0,2022,4,11,November,26.0,28.0,30.0,34.0,100.0,52.0,100.0,29.0,27.0,48.0,4.0,5.0,3.0,4.0,6.0,404739000.0,710894000.0,655487000.0,672628000.0,667482000.0,0.04707171561840995,0.04707171561840995,0.04707171561840995,0.04707171561840995,0.04707171561840995,0,0,0,0,0,1,0,0,0,41,6,0,30d-,3d-7d,0d-1d
225,2022-11-23,16.097999572753906,16.527000427246094,16.04800033569336,16.518999099731445,16.500106811523438,427241000,26.0,52.0,4.0,2022,4,11,November,26.0,28.0,28.0,34.0,100.0,52.0,100.0,100.0,27.0,48.0,4.0,5.0,5.0,4.0,6.0,472866000.0,492072000.0,527852000.0,500065000.0,492590000.0,0.02999138102752097,0.02999138102752097,0.02999138102752097,0.02999138102752097,0.02999138102752097,0,0,0,0,0,1,0,0,0,42,7,0,30d-,3d-7d,0d-1d
226,2022-11-25,16.31800079345703,16.48699951171875,16.172000885009766,16.270000457763672,16.251394271850586,167934000,26.0,52.0,4.0,2022,4,11,November,26.0,26.0,28.0,34.0,100.0,52.0,52.0,100.0,27.0,48.0,4.0,4.0,5.0,4.0,6.0,427241000.0,404739000.0,545876000.0,612576000.0,850103000.0,-0.01507338967643257,-0.01507338967643257,-0.01507338967643257,-0.01507338967643257,-0.01507338967643257,0,0,0,0,0,1,0,0,0,44,9,0,30d-,7d-14d,0d-1d
227,2022-11-28,16.025999069213867,16.35700035095215,15.725000381469728,15.82699966430664,15.808899879455566,303741000,23.0,42.0,4.0,2022,4,11,November,26.0,26.0,28.0,30.0,100.0,52.0,52.0,100.0,29.0,48.0,4.0,4.0,5.0,3.0,6.0,167934000.0,472866000.0,649547000.0,410061000.0,713432000.0,-0.027228087940828205,-0.027228087940828205,-0.027228087940828205,-0.027228087940828205,-0.027228087940828205,0,0,0,0,0,1,0,0,0,47,12,0,30d-,7d-14d,0d-1d
228,2022-11-29,15.82699966430664,15.932000160217283,15.520000457763672,15.638999938964844,15.62111473083496,298384000,23.0,42.0,4.0,2022,4,11,November,23.0,26.0,28.0,30.0,51.0,42.0,52.0,100.0,29.0,30.0,4.0,4.0,5.0,3.0,5.0,303741000.0,427241000.0,710894000.0,595292000.0,580774000.0,-0.011878445056423104,-0.011878445056423104,-0.011878445056423104,-0.011878445056423104,-0.011878445056423104,0,0,0,0,0,1,0,0,0,48,13,0,30d-,7d-14d,0d-1d
229,2022-11-30,15.696999549865724,16.93000030517578,15.597000122070312,16.92300033569336,16.90797233581543,565298000,23.0,42.0,4.0,2022,4,11,November,23.0,26.0,28.0,30.0,51.0,42.0,52.0,100.0,29.0,30.0,4.0,4.0,5.0,3.0,5.0,298384000.0,167934000.0,492072000.0,454414000.0,659362000.0,0.0823793709446552,0.0823793709446552,0.0823793709446552,0.0823793709446552,0.0823793709446552,0,0,0,0,0,1,0,0,0,49,14,0,30d-,7d-14d,0d-1d
230,2022-12-01,16.999000549316406,17.264999389648438,16.635000228881836,17.135000228881836,17.119783401489258,470977000,23.0,42.0,4.0,2022,4,12,December,23.0,23.0,26.0,30.0,51.0,42.0,42.0,52.0,29.0,30.0,4.0,4.0,4.0,3.0,5.0,565298000.0,303741000.0,404739000.0,700819000.0,523131000.0,0.01252728958073579,0.01252728958073579,0.01252728958073579,0.01252728958073579,0.01252728958073579,0,0,0,0,0,0,0,0,0,50,15,0,30d-,14d-30d,0d-1d
231,2022-12-02,16.659000396728516,16.933000564575195,16.44499969482422,16.875999450683594,16.861013412475586,371389000,23.0,42.0,4.0,2022,4,12,December,23.0,23.0,26.0,30.0,51.0,42.0,42.0,52.0,29.0,30.0,4.0,4.0,4.0,3.0,5.0,470977000.0,298384000.0,472866000.0,655487000.0,652398000.0,-0.015115260686718868,-0.015115260686718868,-0.015115260686718868,-0.015115260686718868,-0.015115260686718868,0,0,0,0,0,0,0,0,0,51,16,0,30d-,14d-30d,0d-1d
232,2022-12-05,16.679000854492188,16.9950008392334,16.472000122070312,16.610000610351562,16.595251083374023,352255000,24.0,46.0,5.0,2022,4,12,December,23.0,23.0,26.0,28.0,51.0,42.0,42.0,52.0,100.0,30.0,4.0,4.0,4.0,5.0,5.0,371389000.0,565298000.0,427241000.0,527852000.0,609494000.0,-0.015761942808545704,-0.015761942808545704,-0.015761942808545704,-0.015761942808545704,-0.015761942808545704,0,0,0,0,0,0,0,0,0,54,19,0,30d-,14d-30d,0d-1d
233,2022-12-06,16.530000686645508,16.572999954223633,15.819000244140623,15.987000465393066,15.97280216217041,352694000,24.0,46.0,5.0,2022,4,12,December,24.0,23.0,26.0,28.0,40.0,46.0,42.0,52.0,100.0,24.0,5.0,4.0,4.0,5.0,4.0,352255000.0,470977000.0,167934000.0,545876000.0,517457000.0,-0.03750765312778026,-0.03750765312778026,-0.03750765312778026,-0.03750765312778026,-0.03750765312778026,0,0,0,0,0,0,0,0,0,55,20,0,30d-,14d-30d,0d-1d
234,2022-12-07,15.772000312805176,16.18600082397461,15.666999816894531,16.1200008392334,16.105684280395508,372388000,24.0,46.0,5.0,2022,4,12,December,24.0,23.0,23.0,28.0,40.0,46.0,42.0,42.0,100.0,24.0,5.0,4.0,4.0,5.0,4.0,352694000.0,371389000.0,303741000.0,649547000.0,505482000.0,0.008319274030690327,0.008319274030690327,0.008319274030690327,0.008319274030690327,0.008319274030690327,0,0,0,0,0,0,0,0,0,56,21,0,30d-,14d-30d,0d-1d
235,2022-12-08,16.273000717163086,17.179000854492188,15.958999633789062,17.16900062561035,17.15375518798828,515456000,24.0,46.0,5.0,2022,4,12,December,24.0,24.0,23.0,28.0,40.0,46.0,46.0,42.0,100.0,24.0,5.0,5.0,4.0,5.0,4.0,372388000.0,352255000.0,298384000.0,710894000.0,532953000.0,0.06507459660490977,0.06507459660490977,0.06507459660490977,0.06507459660490977,0.06507459660490977,0,0,0,0,0,0,0,0,0,57,22,0,30d-,14d-30d,0d-1d
236,2022-12-09,17.15999984741211,17.58300018310547,16.975000381469727,17.000999450683594,16.98590087890625,465338000,24.0,46.0,5.0,2022,4,12,December,24.0,24.0,23.0,28.0,40.0,46.0,46.0,42.0,100.0,24.0,5.0,5.0,4.0,5.0,4.0,515456000.0,352694000.0,565298000.0,492072000.0,583113000.0,-0.009785280671346541,-0.009785280671346541,-0.009785280671346541,-0.009785280671346541,-0.009785280671346541,0,0,0,0,0,0,0,0,0,58,23,0,30d-,14d-30d,0d-1d
237,2022-12-12,17.03700065612793,17.538000106811523,16.797000885009766,17.53499984741211,17.519426345825195,457328000,24.0,59.0,5.0,2022,4,12,December,24.0,24.0,23.0,26.0,40.0,46.0,46.0,42.0,52.0,24.0,5.0,5.0,4.0,4.0,4.0,465338000.0,372388000.0,470977000.0,404739000.0,521040000.0,0.03140990111283992,0.03140990111283992,0.03140990111283992,0.03140990111283992,0.03140990111283992,0,0,0,0,0,0,0,0,0,61,26,0,30d-,14d-30d,0d-1d
238,2022-12-13,18.5310001373291,18.790000915527344,17.711000442504883,18.07200050354004,18.05595016479492,656589000,24.0,59.0,5.0,2022,4,12,December,24.0,24.0,23.0,26.0,34.0,59.0,46.0,42.0,52.0,27.0,5.0,5.0,4.0,4.0,4.0,457328000.0,515456000.0,371389000.0,472866000.0,486341000.0,0.030624508381667193,0.030624508381667193,0.030624508381667193,0.030624508381667193,0.030624508381667193,0,0,0,0,0,0,0,0,0,62,27,0,30d-,14d-30d,0d-1d
239,2022-12-14,17.98699951171875,18.25200080871582,17.420000076293945,17.673999786376953,17.65830421447754,496888000,24.0,59.0,5.0,2022,4,12,December,24.0,24.0,24.0,26.0,34.0,59.0,46.0,46.0,52.0,27.0,5.0,5.0,5.0,4.0,4.0,656589000.0,465338000.0,352255000.0,427241000.0,432817000.0,-0.022022986699016256,-0.022022986699016256,-0.022022986699016256,-0.022022986699016256,-0.022022986699016256,0,0,0,0,0,0,0,0,0,63,28,0,30d-,14d-30d,0d-1d
240,2022-12-15,17.145999908447266,17.31999969482422,16.700000762939453,16.95199966430664,16.93694305419922,478542000,24.0,59.0,5.0,2022,4,12,December,24.0,24.0,24.0,26.0,34.0,59.0,59.0,46.0,52.0,27.0,5.0,5.0,5.0,4.0,4.0,496888000.0,457328000.0,352694000.0,167934000.0,672628000.0,-0.04085110050867158,-0.04085110050867158,-0.04085110050867158,-0.04085110050867158,-0.04085110050867158,0,0,0,0,0,0,0,0,0,64,29,0,30d-,14d-30d,0d-1d
241,2022-12-16,16.86400032043457,17.041000366210938,16.40999984741211,16.570999145507812,16.5562801361084,478232000,24.0,59.0,5.0,2022,4,12,December,24.0,24.0,24.0,23.0,34.0,59.0,59.0,46.0,42.0,27.0,5.0,5.0,5.0,4.0,4.0,478542000.0,656589000.0,372388000.0,303741000.0,500065000.0,-0.022475302471802405,-0.022475302471802405,-0.022475302471802405,-0.022475302471802405,-0.022475302471802405,0,0,0,0,0,0,0,0,0,65,30,0,30d-,14d-30d,0d-1d
242,2022-12-19,16.57200050354004,16.608999252319336,16.145000457763672,16.253999710083008,16.239564895629883,354039000,24.0,50.0,5.0,2022,4,12,December,24.0,24.0,24.0,23.0,34.0,59.0,59.0,46.0,42.0,27.0,5.0,5.0,5.0,4.0,4.0,478232000.0,496888000.0,515456000.0,298384000.0,612576000.0,-0.019129613528812928,-0.019129613528812928,-0.019129613528812928,-0.019129613528812928,-0.019129613528812928,0,0,0,0,0,0,0,0,0,68,33,0,30d-,30d-,0d-1d
243,2022-12-20,16.06399917602539,16.309999465942383,15.85200023651123,16.084999084472656,16.07071304321289,403260000,24.0,50.0,5.0,2022,4,12,December,24.0,24.0,24.0,23.0,30.0,50.0,59.0,46.0,42.0,29.0,5.0,5.0,5.0,4.0,3.0,354039000.0,478542000.0,465338000.0,565298000.0,410061000.0,-0.010397560125667615,-0.010397560125667615,-0.010397560125667615,-0.010397560125667615,-0.010397560125667615,0,0,0,0,0,0,0,0,0,69,34,0,30d-,30d-,0d-1d
244,2022-12-21,16.11400032043457,16.62700080871582,16.101999282836914,16.500999450683594,16.48634147644043,325025000,24.0,50.0,5.0,2022,4,12,December,24.0,24.0,24.0,23.0,30.0,50.0,59.0,59.0,42.0,29.0,5.0,5.0,5.0,4.0,3.0,403260000.0,478232000.0,457328000.0,470977000.0,595292000.0,0.025862476177002547,0.025862476177002547,0.025862476177002547,0.025862476177002547,0.025862476177002547,0,0,0,0,0,0,0,0,0,70,35,0,30d-,30d-,0d-1d
245,2022-12-22,16.0939998626709,16.13800048828125,14.881999969482422,15.33899974822998,15.325377464294434,565045000,24.0,50.0,5.0,2022,4,12,December,24.0,24.0,24.0,23.0,30.0,50.0,50.0,59.0,42.0,29.0,5.0,5.0,5.0,4.0,3.0,325025000.0,354039000.0,656589000.0,371389000.0,454414000.0,-0.07041974799594286,-0.07041974799594286,-0.07041974799594286,-0.07041974799594286,-0.07041974799594286,0,0,0,0,0,0,0,0,0,71,36,0,30d-,30d-,0d-1d
246,2022-12-23,15.196000099182127,15.33899974822998,14.883000373840332,15.206000328063965,15.192496299743652,349326000,24.0,50.0,5.0,2022,4,12,December,24.0,24.0,24.0,24.0,30.0,50.0,50.0,59.0,46.0,29.0,5.0,5.0,5.0,5.0,3.0,565045000.0,403260000.0,496888000.0,352255000.0,700819000.0,-0.00867066177393494,-0.00867066177393494,-0.00867066177393494,-0.00867066177393494,-0.00867066177393494,0,0,0,0,0,0,0,0,0,72,37,0,30d-,30d-,0d-1d
247,2022-12-27,15.074000358581545,15.100000381469728,14.055999755859377,14.121000289916992,14.10845947265625,464902000,25.0,49.0,9.0,2022,4,12,December,24.0,24.0,24.0,24.0,30.0,50.0,50.0,59.0,46.0,29.0,5.0,5.0,5.0,5.0,3.0,349326000.0,325025000.0,478542000.0,352694000.0,655487000.0,-0.07135343696649077,-0.07135343696649077,-0.07135343696649077,-0.07135343696649077,-0.07135343696649077,0,0,0,0,0,0,0,0,0,76,41,0,30d-,30d-,0d-1d
248,2022-12-28,13.927000045776367,14.26200008392334,13.883999824523926,14.03600025177002,14.023534774780272,351066000,25.0,49.0,9.0,2022,4,12,December,25.0,24.0,24.0,24.0,28.0,49.0,50.0,59.0,46.0,100.0,9.0,5.0,5.0,5.0,5.0,464902000.0,565045000.0,478232000.0,372388000.0,527852000.0,-0.006019416793206389,-0.006019416793206389,-0.006019416793206389,-0.006019416793206389,-0.006019416793206389,0,0,0,0,0,0,0,0,0,77,42,0,30d-,30d-,0d-1d
249,2022-12-29,14.402000427246094,14.68299961090088,14.22700023651123,14.602999687194824,14.590030670166016,354923000,25.0,49.0,9.0,2022,4,12,December,25.0,24.0,24.0,24.0,28.0,49.0,50.0,50.0,46.0,100.0,9.0,5.0,5.0,5.0,5.0,351066000.0,349326000.0,354039000.0,515456000.0,545876000.0,0.04039608447397458,0.04039608447397458,0.04039608447397458,0.04039608447397458,0.04039608447397458,0,0,0,0,0,0,0,0,0,78,43,0,30d-,30d-,0d-1d
250,2022-12-30,14.333999633789062,14.628999710083008,14.232999801635742,14.61400032043457,14.60102081298828,310490000,25.0,49.0,9.0,2022,4,12,December,25.0,25.0,24.0,24.0,28.0,49.0,49.0,50.0,46.0,100.0,9.0,9.0,5.0,5.0,5.0,354923000.0,464902000.0,403260000.0,465338000.0,649547000.0,0.0007532638601464026,0.0007532638601464026,0.0007532638601464026,0.0007532638601464026,0.0007532638601464026,0,0,0,0,0,0,0,0,0,79,44,0,30d-,30d-,0d-1d
251,2023-01-03,14.85099983215332,14.996000289916992,14.095999717712402,14.3149995803833,14.302288055419922,401277000,24.0,54.0,48.0,2023,1,1,January,25.0,25.0,24.0,24.0,28.0,49.0,49.0,50.0,59.0,100.0,9.0,9.0,5.0,5.0,5.0,310490000.0,351066000.0,325025000.0,457328000.0,710894000.0,-0.020459717261865795,-0.020459717261865795,-0.020459717261865795,-0.020459717261865795,-0.020459717261865795,0,0,0,0,0,0,0,0,0,83,48,0,30d-,30d-,0d-1d
252,2023-01-04,14.56700038909912,14.852999687194824,14.241000175476074,14.74899959564209,14.735901832580566,431324000,24.0,54.0,48.0,2023,1,1,January,24.0,25.0,24.0,24.0,28.0,54.0,49.0,50.0,59.0,100.0,48.0,9.0,5.0,5.0,5.0,401277000.0,354923000.0,565045000.0,656589000.0,492072000.0,0.030317790795461264,0.030317790795461264,0.030317790795461264,0.030317790795461264,0.030317790795461264,0,0,0,0,0,0,0,0,0,84,49,0,30d-,30d-,0d-1d
253,2023-01-05,14.491000175476074,14.564000129699709,14.14799976348877,14.265000343322754,14.25232982635498,389168000,24.0,54.0,48.0,2023,1,1,January,24.0,25.0,24.0,24.0,26.0,54.0,49.0,50.0,59.0,52.0,48.0,9.0,5.0,5.0,4.0,431324000.0,310490000.0,349326000.0,496888000.0,404739000.0,-0.03281590850153637,-0.03281590850153637,-0.03281590850153637,-0.03281590850153637,-0.03281590850153637,0,0,0,0,0,0,0,0,0,85,50,0,30d-,30d-,0d-1d
254,2023-01-06,14.473999977111816,15.010000228881836,14.034000396728516,14.859000205993652,14.84580421447754,405044000,24.0,54.0,48.0,2023,1,1,January,24.0,24.0,25.0,24.0,26.0,54.0,54.0,49.0,59.0,52.0,48.0,48.0,9.0,5.0,4.0,389168000.0,401277000.0,464902000.0,478542000.0,472866000.0,0.04164051739983776,0.04164051739983776,0.04164051739983776,0.04164051739983776,0.04164051739983776,0,0,0,0,0,0,0,0,0,86,51,0,30d-,30d-,0d-1d
255,2023-01-09,15.284000396728516,16.055999755859375,15.140999794006348,15.628000259399414,15.614121437072754,504231000,22.0,38.0,26.0,2023,1,1,January,24.0,24.0,25.0,24.0,26.0,54.0,54.0,49.0,59.0,52.0,48.0,48.0,9.0,5.0,4.0,405044000.0,431324000.0,351066000.0,478232000.0,427241000.0,0.05175315607664799,0.05175315607664799,0.05175315607664799,0.05175315607664799,0.05175315607664799,0,0,0,0,0,0,0,0,0,89,54,0,30d-,30d-,0d-1d
256,2023-01-10,15.506999969482422,15.961999893188477,15.472000122070312,15.909000396728516,15.89487361907959,384101000,22.0,38.0,26.0,2023,1,1,January,22.0,24.0,25.0,24.0,26.0,38.0,54.0,49.0,50.0,52.0,26.0,48.0,9.0,5.0,4.0,504231000.0,389168000.0,354923000.0,354039000.0,167934000.0,0.017980658286686824,0.017980658286686824,0.017980658286686824,0.017980658286686824,0.017980658286686824,0,0,0,0,0,0,0,0,0,90,55,0,30d-,30d-,0d-1d
257,2023-01-11,15.84000015258789,16.027999877929688,15.562999725341797,16.000999450683594,15.986788749694824,353285000,22.0,38.0,26.0,2023,1,1,January,22.0,24.0,25.0,24.0,23.0,38.0,54.0,49.0,50.0,42.0,26.0,48.0,9.0,5.0,4.0,384101000.0,405044000.0,310490000.0,403260000.0,303741000.0,0.005782690244539257,0.005782690244539257,0.005782690244539257,0.005782690244539257,0.005782690244539257,0,0,0,0,0,0,0,0,0,91,56,0,30d-,30d-,0d-1d
258,2023-01-12,16.100000381469727,16.636999130249023,15.491999626159668,16.51099967956543,16.496334075927734,551409000,22.0,38.0,26.0,2023,1,1,January,22.0,22.0,24.0,24.0,23.0,38.0,38.0,54.0,50.0,42.0,26.0,26.0,48.0,5.0,4.0,353285000.0,504231000.0,401277000.0,325025000.0,298384000.0,0.031872900443663976,0.031872900443663976,0.031872900443663976,0.031872900443663976,0.031872900443663976,0,0,0,0,0,0,0,0,0,92,57,0,30d-,30d-,0d-1d
259,2023-01-13,16.277999877929688,16.922000885009766,16.165000915527344,16.89900016784668,16.88399314880371,447287000,22.0,38.0,26.0,2023,1,1,January,22.0,22.0,24.0,24.0,23.0,38.0,38.0,54.0,50.0,42.0,26.0,26.0,48.0,5.0,4.0,551409000.0,384101000.0,431324000.0,565045000.0,565298000.0,0.02349971036544818,0.02349971036544818,0.02349971036544818,0.02349971036544818,0.02349971036544818,0,0,0,0,0,0,0,0,0,93,58,0,30d-,30d-,0d-1d
260,2023-01-17,16.89900016784668,17.72800064086914,16.89900016784668,17.70199966430664,17.686277389526367,511102000,21.0,35.0,20.0,2023,1,1,January,22.0,22.0,24.0,24.0,23.0,38.0,38.0,54.0,50.0,42.0,26.0,26.0,48.0,5.0,4.0,447287000.0,353285000.0,389168000.0,349326000.0,470977000.0,0.04751744647441414,0.04751744647441414,0.04751744647441414,0.04751744647441414,0.04751744647441414,0,0,0,0,0,0,0,0,0,97,62,0,30d-,30d-,0d-1d
261,2023-01-18,17.66699981689453,17.87299919128418,17.281999588012695,17.37700080871582,17.361570358276367,439624000,21.0,35.0,20.0,2023,1,1,January,21.0,22.0,24.0,25.0,23.0,35.0,38.0,54.0,49.0,42.0,20.0,26.0,48.0,9.0,4.0,511102000.0,551409000.0,405044000.0,464902000.0,371389000.0,-0.018359263744347265,-0.018359263744347265,-0.018359263744347265,-0.018359263744347265,-0.018359263744347265,0,0,0,0,0,0,0,0,0,98,63,0,30d-,30d-,0d-1d
262,2023-01-19,17.035999298095703,17.19700050354004,16.731000900268555,16.764999389648438,16.750112533569336,452932000,21.0,35.0,20.0,2023,1,1,January,21.0,22.0,22.0,25.0,24.0,35.0,38.0,38.0,49.0,46.0,20.0,26.0,26.0,9.0,5.0,439624000.0,447287000.0,504231000.0,351066000.0,352255000.0,-0.035219039066679,-0.035219039066679,-0.035219039066679,-0.035219039066679,-0.035219039066679,0,0,0,0,0,0,0,0,0,99,64,0,30d-,30d-,0d-1d
263,2023-01-20,17.01099967956543,17.856000900268555,16.825000762939453,17.839000701904297,17.823156356811523,564967000,21.0,35.0,20.0,2023,1,1,January,21.0,21.0,22.0,25.0,24.0,35.0,35.0,38.0,49.0,46.0,20.0,20.0,26.0,9.0,5.0,452932000.0,511102000.0,384101000.0,354923000.0,352694000.0,0.06406188741070684,0.06406188741070684,0.06406188741070684,0.06406188741070684,0.06406188741070684,0,0,0,0,0,0,0,0,0,100,65,0,30d-,30d-,0d-1d
264,2023-01-23,18.06399917602539,19.2450008392334,17.81800079345703,19.19300079345703,19.175954818725582,655163000,20.0,35.0,19.0,2023,1,1,January,21.0,21.0,22.0,25.0,24.0,35.0,35.0,38.0,49.0,46.0,20.0,20.0,26.0,9.0,5.0,564967000.0,439624000.0,353285000.0,310490000.0,372388000.0,0.07590117231940541,0.07590117231940541,0.07590117231940541,0.07590117231940541,0.07590117231940541,0,0,0,0,0,0,0,0,0,103,68,0,30d-,30d-,0d-1d
265,2023-01-24,18.82699966430664,19.4950008392334,18.81999969482422,19.26499938964844,19.24789047241211,496204000,20.0,35.0,19.0,2023,1,1,January,20.0,21.0,22.0,24.0,24.0,35.0,35.0,38.0,54.0,46.0,19.0,20.0,26.0,48.0,5.0,655163000.0,452932000.0,551409000.0,401277000.0,515456000.0,0.0037513466404437423,0.0037513466404437423,0.0037513466404437423,0.0037513466404437423,0.0037513466404437423,0,0,0,0,0,0,0,0,0,104,69,0,30d-,30d-,0d-1d
266,2023-01-25,18.913000106811523,19.3700008392334,18.57999992370605,19.322999954223636,19.30583953857422,449537000,20.0,35.0,19.0,2023,1,1,January,20.0,21.0,22.0,24.0,24.0,35.0,35.0,38.0,54.0,46.0,19.0,20.0,26.0,48.0,5.0,496204000.0,564967000.0,447287000.0,431324000.0,465338000.0,0.003010671026270062,0.003010671026270062,0.003010671026270062,0.003010671026270062,0.003010671026270062,0,0,0,0,0,0,0,0,0,105,70,0,30d-,30d-,0d-1d
267,2023-01-26,19.701000213623047,20.166000366210938,19.277999877929688,19.802000045776367,19.78441429138184,489535000,20.0,35.0,19.0,2023,1,1,January,20.0,20.0,21.0,24.0,24.0,35.0,35.0,35.0,54.0,59.0,19.0,19.0,20.0,48.0,5.0,449537000.0,655163000.0,511102000.0,389168000.0,457328000.0,0.02478911895291569,0.02478911895291569,0.02478911895291569,0.02478911895291569,0.02478911895291569,0,0,0,0,0,0,0,0,0,106,71,0,30d-,30d-,0d-1d
268,2023-01-27,19.46199989318848,20.62800025939941,19.405000686645508,20.364999771118164,20.34691429138184,542142000,20.0,35.0,19.0,2023,1,1,January,20.0,20.0,21.0,24.0,24.0,35.0,35.0,35.0,54.0,59.0,19.0,19.0,20.0,48.0,5.0,489535000.0,496204000.0,439624000.0,405044000.0,656589000.0,0.028431470940488035,0.028431470940488035,0.028431470940488035,0.028431470940488035,0.028431470940488035,0,0,0,0,0,0,0,0,0,107,72,0,30d-,30d-,0d-1d
269,2023-01-30,19.950000762939453,20.13999938964844,19.149999618530277,19.16200065612793,19.144981384277344,488611000,20.0,35.0,18.0,2023,1,1,January,20.0,20.0,21.0,22.0,24.0,35.0,35.0,35.0,38.0,59.0,19.0,19.0,20.0,26.0,5.0,542142000.0,449537000.0,452932000.0,504231000.0,496888000.0,-0.05907199931606277,-0.05907199931606277,-0.05907199931606277,-0.05907199931606277,-0.05907199931606277,0,0,0,0,0,0,0,0,0,110,75,0,30d-,30d-,0d-1d
270,2023-01-31,19.170000076293945,19.687000274658203,18.950000762939453,19.53700065612793,19.519651412963867,498017000,20.0,35.0,18.0,2023,1,1,January,20.0,20.0,21.0,22.0,24.0,35.0,35.0,35.0,38.0,59.0,18.0,19.0,20.0,26.0,5.0,488611000.0,489535000.0,564967000.0,384101000.0,478542000.0,0.019570143274948215,0.019570143274948215,0.019570143274948215,0.019570143274948215,0.019570143274948215,0,0,0,0,0,0,0,0,0,111,76,0,30d-,30d-,0d-1d
